title,platform,datetime,critic_score,critic_score_text,url,comments,upvotes,img
Lego Star Wars Review,GBA,2005-04-07 17:29:00,7.5,Good,https://www.gamespot.com/reviews/lego-star-wars-review/1900-6121864/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Combat: Task Force 121 Review,XBOX,2005-04-07 16:32:00,5.4,Mediocre,https://www.gamespot.com/reviews/combat-task-force-121-review/1900-6121862/,0,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Midnight Pool Review,MOBI,2005-04-07 12:41:00,8.8,Great,https://www.gamespot.com/reviews/midnight-pool-review/1900-6121794/,0,15,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dragon Ball Z: Sagas Review,PS2,2005-04-06 17:38:00,3.8,Bad,https://www.gamespot.com/reviews/dragon-ball-z-sagas-review/1900-6121807/,3,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dragon Ball Z: Sagas Review,GC,2005-04-06 17:37:00,3.8,Bad,https://www.gamespot.com/reviews/dragon-ball-z-sagas-review/1900-6121809/,2,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
SkyZone: Pop! Trivia  Review,MOBI,2005-04-06 11:50:00,7.8,Good,https://www.gamespot.com/reviews/skyzone-pop-trivia/1900-6121742/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Shin Megami Tensei: Digital Devil Saga Review,PS2,2005-04-05 17:58:00,8.2,Great,https://www.gamespot.com/reviews/shin-megami-tensei-digital-devil-saga-review/1900-6121713/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Lego Star Wars Review,XBOX,2005-04-05 17:55:00,7.6,Good,https://www.gamespot.com/reviews/lego-star-wars-review/1900-6121735/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Splinter Cell Chaos Theory Review,MOBI,2005-04-05 17:54:00,8.6,Great,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-chaos-theory-review/1900-6121743/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Final Fantasy VII Snowboarding Review,MOBI,2005-04-05 17:01:00,7,Good,https://www.gamespot.com/reviews/final-fantasy-vii-snowboarding-review/1900-6121734/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Iron Phoenix Review,XBOX,2005-04-05 16:53:00,4.1,Poor,https://www.gamespot.com/reviews/iron-phoenix-review/1900-6121731/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Matrix Online Review,PC,2005-04-04 18:59:00,7.3,Good,https://www.gamespot.com/reviews/the-matrix-online-review/1900-6121636/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Project: Snowblind Review,PC,2005-04-04 18:46:00,7.7,Good,https://www.gamespot.com/reviews/project-snowblind-review/1900-6121653/,3,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Doom 3: Resurrection of Evil Review,PC,2005-04-04 18:40:00,8.5,Great,https://www.gamespot.com/reviews/doom-3-resurrection-of-evil-review/1900-6121555/,2,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Splinter Cell Chaos Theory Review,GC,2005-04-04 16:50:00,6.7,Fair,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-chaos-theory-review/1900-6121632/,2,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Doom 3 Review,XBOX,2005-04-04 00:00:00,8.6,Great,https://www.gamespot.com/reviews/doom-3-review/1900-6121479/,3,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
CBS SportsLine Baseball 2005 Review,MOBI,2005-04-01 17:18:00,7.4,Good,https://www.gamespot.com/reviews/cbs-sportsline-baseball-2005-review/1900-6121490/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Jamdat Sports MLB 2005 Review,MOBI,2005-04-01 17:15:00,7.4,Good,https://www.gamespot.com/reviews/jamdat-sports-mlb-2005-review/1900-6121483/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Big League Baseball 2005 Review,MOBI,2005-04-01 17:14:00,7.4,Good,https://www.gamespot.com/reviews/big-league-baseball-2005-review/1900-6121482/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
6 Shooter Showdown: Poker Review,MOBI,2005-04-01 17:01:00,7.8,Good,https://www.gamespot.com/reviews/6-shooter-showdown-poker-review/1900-6121487/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Elite Warriors: Vietnam Review,PC,2005-04-01 16:51:00,5,Mediocre,https://www.gamespot.com/reviews/elite-warriors-vietnam-review/1900-6121480/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sega Classics Collection Review,PS2,2005-04-01 16:12:00,3.2,Bad,https://www.gamespot.com/reviews/sega-classics-collection-review/1900-6121476/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
SWAT 4 Review,PC,2005-03-31 16:51:00,8.5,Great,https://www.gamespot.com/reviews/swat-4-review/1900-6121423/,5,22,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
World Tour Soccer 2006 Review,PS2,2005-03-31 16:50:00,4.7,Poor,https://www.gamespot.com/reviews/world-tour-soccer-2006-review/1900-6121424/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Aquarium Pets Review,MOBI,2005-03-31 16:39:00,8.1,Great,https://www.gamespot.com/reviews/aquarium-pets-review/1900-6121400/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NARC Review,PS2,2005-03-30 18:30:00,5.6,Mediocre,https://www.gamespot.com/reviews/narc-review/1900-6121360/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NARC Review,XBOX,2005-03-30 18:29:00,5.6,Mediocre,https://www.gamespot.com/reviews/narc-review/1900-6121359/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Splinter Cell Chaos Theory Review,PS2,2005-03-30 13:06:00,7.1,Good,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-chaos-theory-review/1900-6121162/,2,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Silent Hunter III Review,PC,2005-03-29 19:15:00,8.9,Great,https://www.gamespot.com/reviews/silent-hunter-iii-review/1900-6121268/,0,27,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Lego Star Wars Review,PS2,2005-03-29 18:26:00,7.6,Good,https://www.gamespot.com/reviews/lego-star-wars-review/1900-6121283/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Lego Star Wars Review,PC,2005-03-29 18:26:00,7.6,Good,https://www.gamespot.com/reviews/lego-star-wars-review/1900-6121280/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Ghost Recon 2 Review,GC,2005-03-29 16:21:00,5.3,Mediocre,https://www.gamespot.com/reviews/tom-clancys-ghost-recon-2-review/1900-6121269/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Lumines Review,PSP,2005-03-29 12:41:00,9,Superb,https://www.gamespot.com/reviews/lumines-review/1900-6119726/,0,18,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Splinter Cell Chaos Theory Review,PC,2005-03-28 21:05:00,8.6,Great,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-chaos-theory-review/1900-6121159/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Splinter Cell Chaos Theory Review,XBOX,2005-03-28 21:05:00,8.6,Great,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-chaos-theory-review/1900-6121161/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Splinter Cell Review,PC,2005-03-28 18:52:00,8.7,Great,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-review/1900-2911182/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hunter: The Reckoning Review,XBOX,2005-03-28 17:28:00,8,Great,https://www.gamespot.com/reviews/hunter-the-reckoning/1900-2868533/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Splinter Cell Chaos Theory Review,NGE,2005-03-28 17:20:00,8.6,Great,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-chaos-theory-review/1900-6121193/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Red Ninja: End of Honor Review,PS2,2005-03-28 17:01:00,5.4,Mediocre,https://www.gamespot.com/reviews/red-ninja-end-of-honor-review/1900-6121170/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rayman DS Review,DS,2005-03-28 16:45:00,6,Fair,https://www.gamespot.com/reviews/rayman-ds-review/1900-6121182/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TimeSplitters: Future Perfect Review,GC,2005-03-28 16:06:00,7.6,Good,https://www.gamespot.com/reviews/timesplitters-future-perfect-review/1900-6121173/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
DRIV3R Review,PC,2005-03-28 15:39:00,3.8,Bad,https://www.gamespot.com/reviews/driv3r-review/1900-6121167/,2,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Cold Fear Review,XBOX,2005-03-25 17:57:00,7.2,Good,https://www.gamespot.com/reviews/cold-fear-review/1900-6121120/,2,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Phantom Dust Review,XBOX,2005-03-25 16:28:00,8.5,Great,https://www.gamespot.com/reviews/phantom-dust-review/1900-6121097/,2,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tiger Woods PGA Tour Review,PSP,2005-03-25 10:33:00,8.2,Great,https://www.gamespot.com/reviews/tiger-woods-pga-tour-review/1900-6121049/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NFL Street 2 Unleashed Review,PSP,2005-03-24 20:18:00,7.2,Good,https://www.gamespot.com/reviews/nfl-street-2-unleashed-review/1900-6121038/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Stack'um Review,MOBI,2005-03-24 17:16:00,5.5,Mediocre,https://www.gamespot.com/reviews/stackum-review/1900-6121042/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Full Spectrum Warrior Review,PS2,2005-03-24 16:38:00,7.5,Good,https://www.gamespot.com/reviews/full-spectrum-warrior-review/1900-6121041/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ape Escape: On the Loose Review,PSP,2005-03-24 15:22:00,7.3,Good,https://www.gamespot.com/reviews/ape-escape-on-the-loose-review/1900-6121037/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Untold Legends: Brotherhood of the Blade Review,PSP,2005-03-24 09:48:00,6.9,Fair,https://www.gamespot.com/reviews/untold-legends-brotherhood-of-the-blade-review/1900-6120971/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Metal Gear Acid Review,PSP,2005-03-23 20:38:00,8.2,Great,https://www.gamespot.com/reviews/metal-gear-acid-review/1900-6120999/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Grind Street Domino Review,MOBI,2005-03-23 17:04:00,6.2,Fair,https://www.gamespot.com/reviews/grind-street-domino-review/1900-6120986/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TMNT: Mutant Melee Review,GC,2005-03-23 16:55:00,4.3,Poor,https://www.gamespot.com/reviews/tmnt-mutant-melee-review/1900-6120972/,0,10,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TMNT: Mutant Melee Review,XBOX,2005-03-23 16:54:00,4.3,Poor,https://www.gamespot.com/reviews/tmnt-mutant-melee-review/1900-6120973/,0,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rave Master: Special Attack Force Review,GBA,2005-03-23 13:34:00,6.4,Fair,https://www.gamespot.com/reviews/rave-master-special-attack-force-review/1900-6120907/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Retro Atari Classics Review,DS,2005-03-23 13:29:00,4.5,Poor,https://www.gamespot.com/reviews/retro-atari-classics-review/1900-6120954/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Psychotoxic Review,PC,2005-03-23 10:03:00,4.1,Poor,https://www.gamespot.com/reviews/psychotoxic-review/1900-6120895/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Musashi Samurai Legend Review,PS2,2005-03-22 18:44:00,7,Good,https://www.gamespot.com/reviews/musashi-samurai-legend-review/1900-6120917/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TimeSplitters: Future Perfect Review,XBOX,2005-03-22 18:38:00,8.1,Great,https://www.gamespot.com/reviews/timesplitters-future-perfect-review/1900-6120899/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rugby 2005 Review,PS2,2005-03-22 17:05:00,7.1,Good,https://www.gamespot.com/reviews/rugby-2005-review/1900-6120908/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rugby 2005 Review,XBOX,2005-03-22 17:04:00,7.1,Good,https://www.gamespot.com/reviews/rugby-2005-review/1900-6120911/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NBA Review,PSP,2005-03-22 16:10:00,5.5,Mediocre,https://www.gamespot.com/reviews/nba-review/1900-6120902/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TimeSplitters: Future Perfect Review,PS2,2005-03-22 15:41:00,8.1,Great,https://www.gamespot.com/reviews/timesplitters-future-perfect-review/1900-6120898/,3,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Brothers in Arms: Road to Hill 30 Review,PS2,2005-03-21 18:39:00,7.6,Good,https://www.gamespot.com/reviews/brothers-in-arms-road-to-hill-30-review/1900-6120853/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Act of War: Direct Action Review,PC,2005-03-21 18:37:00,8.5,Great,https://www.gamespot.com/reviews/act-of-war-direct-action-review/1900-6120829/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Musashi: Mobile Samurai Review,MOBI,2005-03-21 18:26:00,7.3,Good,https://www.gamespot.com/reviews/musashi-mobile-samurai-review/1900-6120854/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Xyanide Review,MOBI,2005-03-21 11:44:00,8.1,Great,https://www.gamespot.com/reviews/xyanide-review/1900-6120724/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
God of War Review,PS2,2005-03-21 00:00:00,9.3,Superb,https://www.gamespot.com/reviews/god-of-war-review/1900-6120758/,8,52,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Wipeout Pure Review,PSP,2005-03-18 20:38:00,8.8,Great,https://www.gamespot.com/reviews/wipeout-pure-review/1900-6120740/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Brothers in Arms: Road to Hill 30 Review,PC,2005-03-18 19:46:00,9,Superb,https://www.gamespot.com/reviews/brothers-in-arms-road-to-hill-30-review/1900-6120728/,0,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Twisted Metal: Head-On Review,PSP,2005-03-18 17:18:00,8.5,Great,https://www.gamespot.com/reviews/twisted-metal-head-on-review/1900-6120723/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
World Tour Soccer Review,PSP,2005-03-18 16:45:00,7.6,Good,https://www.gamespot.com/reviews/world-tour-soccer-review/1900-6120721/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Need for Speed Underground Rivals Review,PSP,2005-03-18 15:50:00,7.9,Good,https://www.gamespot.com/reviews/need-for-speed-underground-rivals-review/1900-6120665/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Darkstalkers Chronicle: The Chaos Tower Review,PSP,2005-03-17 18:16:00,8.1,Great,https://www.gamespot.com/reviews/darkstalkers-chronicle-the-chaos-tower-review/1900-6120661/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Gretzky NHL Review,PSP,2005-03-17 16:02:00,6,Fair,https://www.gamespot.com/reviews/gretzky-nhl-review/1900-6120652/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Judge Dredd: Dredd Versus Death Review,GC,2005-03-17 16:01:00,5.6,Mediocre,https://www.gamespot.com/reviews/judge-dredd-dredd-versus-death-review/1900-6120637/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Judge Dredd: Dredd Versus Death Review,PC,2005-03-17 16:00:00,5.6,Mediocre,https://www.gamespot.com/reviews/judge-dredd-dredd-versus-death-review/1900-6120638/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Judge Dredd: Dredd Versus Death Review,PS2,2005-03-17 15:57:00,5.6,Mediocre,https://www.gamespot.com/reviews/judge-dredd-dredd-versus-death-review/1900-6120639/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Judge Dredd: Dredd Versus Death Review,XBOX,2005-03-17 13:14:00,5.6,Mediocre,https://www.gamespot.com/reviews/judge-dredd-dredd-versus-death-review/1900-6120640/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
